# Step T (K) E_KS (eV) E_tot (eV) Vol (A^3) P (kBar)
# Step T (K) E_KS (eV) E_tot (eV) Vol (A^3) P (kBar)
112,148.33,-16604.11663,-16601.45534,965.350,202.676
112,148.33,-16604.11663,-16601.45534,965.350,202.676
113,156.34,-16604.08304,-16601.45637,965.350,201.967
113,156.34,-16604.08304,-16601.45637,965.350,201.967
114,165.33,-16604.04608,-16601.45734,965.350,201.339
114,165.33,-16604.04608,-16601.45734,965.350,201.339
115,175.61,-16604.00846,-16601.45801,965.350,200.726
115,175.61,-16604.00846,-16601.45801,965.350,200.726
116,187.39,-16603.97118,-16601.45849,965.350,200.106
116,187.39,-16603.97118,-16601.45849,965.350,200.106
117,200.67,-16603.93220,-16601.45856,965.350,199.535
117,200.67,-16603.93220,-16601.45856,965.350,199.535
118,215.29,-16603.88791,-16601.45850,965.350,198.941
118,215.29,-16603.88791,-16601.45850,965.350,198.941
119,231.00,-16603.83362,-16601.45837,965.350,198.427
119,231.00,-16603.83362,-16601.45837,965.350,198.427
120,247.58,-16603.76577,-16601.45843,965.350,197.974
120,247.58,-16603.76577,-16601.45843,965.350,197.974
121,264.96,-16603.68336,-16601.45901,965.350,197.611
121,264.96,-16603.68336,-16601.45901,965.350,197.611
122,283.27,-16603.58795,-16601.45987,965.350,197.313
122,283.27,-16603.58795,-16601.45987,965.350,197.313
123,302.80,-16603.48405,-16601.46116,965.350,197.040
123,302.80,-16603.48405,-16601.46116,965.350,197.040
124,323.94,-16603.37677,-16601.46265,965.350,196.786
124,323.94,-16603.37677,-16601.46265,965.350,196.786
125,346.97,-16603.27044,-16601.46406,965.350,196.543
125,346.97,-16603.27044,-16601.46406,965.350,196.543
126,371.97,-16603.16694,-16601.46511,965.350,196.357
126,371.97,-16603.16694,-16601.46511,965.350,196.357
127,398.71,-16603.06507,-16601.46581,965.350,196.245
127,398.71,-16603.06507,-16601.46581,965.350,196.245
128,426.61,-16602.96098,-16601.46634,965.350,196.203
128,426.61,-16602.96098,-16601.46634,965.350,196.203
129,454.88,-16602.84968,-16601.46700,965.350,196.186
129,454.88,-16602.84968,-16601.46700,965.350,196.186
130,482.64,-16602.72711,-16601.46805,965.350,196.216
130,482.64,-16602.72711,-16601.46805,965.350,196.216
